Ticket_Key,Agentkey,IssueType,Vendor,Feedback,CPC,AWT (hrs),Good Feedback
12474,24,Drivers,ABC,Good,2,2.4,1
12497,74,Drivers,ABC,Good,2,32.8,1
12699,29,Drivers,ABC,Good,2,2.4,1
12700,76,Drivers,ABC,Good,2,1,1
12820,69,Drivers,ABC,Good,2,8.3,1
12950,23,Drivers,ABC,Good,2,0.6,1
13149,23,Drivers,ABC,Good,2,6.2,1
13270,97,Drivers,ABC,Good,2,29.3,1
13372,57,Drivers,ABC,Good,2,7.8,1
13584,62,Drivers,ABC,Good,2,3.7,1
13724,29,Drivers,ABC,Good,2,0.3,1
13744,55,Drivers,ABC,Good,2,1,1
13757,78,Drivers,ABC,Good,2,0.6,1
13864,45,Drivers,ABC,Good,2,11.4,1
14002,76,Drivers,ABC,Good,2,0.5,1
14416,38,Drivers,ABC,Good,2,4.4,1
14454,24,Drivers,ABC,Good,2,0.3,1
14509,78,Drivers,ABC,Good,2,16.8,1
14689,69,Drivers,ABC,Good,2,0.6,1
14724,24,Drivers,ABC,Good,2,0.3,1
15098,23,Drivers,ABC,Good,2,5.3,1
15144,38,Drivers,ABC,Good,2,3.4,1
15172,78,Drivers,ABC,Good,2,0.8,1
15195,62,Drivers,ABC,Good,2,0.5,1
15202,65,Drivers,ABC,Good,2,5.8,1
15456,45,Drivers,ABC,Good,2,1.1,1
15706,23,Drivers,ABC,Good,2,11.2,1
16058,52,Drivers,ABC,Good,2,10.5,1
16206,28,Drivers,ABC,Good,2,2.6,1
16308,52,Drivers,ABC,Good,2,3.2,1
16332,31,Drivers,ABC,Good,2,4.7,1
16496,52,Drivers,ABC,Good,2,6.6,1
16635,27,Drivers,ABC,Good,2,37,1
16678,27,Drivers,ABC,Good,2,11.5,1
16683,78,Drivers,ABC,Good,2,7.6,1
16703,28,Drivers,ABC,Good,2,3.8,1
16758,77,Drivers,ABC,Good,2,1.5,1
16855,62,Drivers,ABC,Good,2,1,1
16866,74,Drivers,ABC,Good,2,4.7,1
16888,6,Drivers,ABC,Good,2,2,1
16913,80,Drivers,ABC,Good,2,23.1,1
16925,23,Drivers,ABC,Good,2,31.7,1
16931,55,Drivers,ABC,Good,2,19.2,1
17005,52,Drivers,ABC,Good,2,1.4,1
17009,24,Drivers,ABC,Good,2,10.9,1
17206,31,Drivers,ABC,Good,2,14.6,1
17226,57,Drivers,ABC,Good,2,11.6,1
17581,66,Drivers,ABC,Good,2,7,1
17660,27,Drivers,ABC,Good,2,16.8,1
17668,66,Drivers,ABC,Good,2,5,1
17702,6,Drivers,ABC,Good,2,2.6,1
17757,62,Drivers,ABC,Good,2,0.7,1
17778,27,Drivers,ABC,Good,2,8.5,1
17987,65,Drivers,ABC,Good,2,2.8,1
18099,24,Drivers,ABC,Good,2,0.3,1
18394,31,Drivers,ABC,Good,2,31,1
18640,31,Drivers,ABC,Good,2,3.7,1
18878,24,Drivers,ABC,Good,2,3.3,1
19046,68,Drivers,ABC,Good,2,1.7,1
19160,38,Drivers,ABC,Good,2,3.6,1
19257,80,Drivers,ABC,Good,2,2.8,1
19298,27,Drivers,ABC,Good,2,3.8,1
19651,80,Drivers,ABC,Good,2,19.8,1
20029,45,Drivers,ABC,Good,2,1.4,1
20117,66,Drivers,ABC,Good,2,0.6,1
20149,78,Drivers,ABC,Good,2,16.2,1
20237,78,Drivers,ABC,Good,2,7.9,1
20297,68,Drivers,ABC,Good,2,7.8,1
20387,65,Drivers,ABC,Good,2,10.7,1
20442,6,Drivers,ABC,Good,2,9.4,1
20524,74,Drivers,ABC,Good,2,7.5,1
20536,23,Drivers,ABC,Good,2,12.5,1
20643,62,Drivers,ABC,Good,2,1,1
20777,57,Drivers,ABC,Good,2,11.3,1
20924,6,Drivers,ABC,Good,2,12.8,1
21037,52,Drivers,ABC,Good,2,2.8,1
21276,34,Drivers,ABC,Good,2,9.2,1
21297,34,Drivers,ABC,Good,2,4,1
21349,66,Drivers,ABC,Good,2,29.9,1
21421,23,Drivers,ABC,Good,2,0.2,1
21522,52,Drivers,ABC,Good,2,16.2,1
21777,57,Drivers,ABC,Good,2,18.6,1
21778,38,Drivers,ABC,Good,2,3.5,1
21822,74,Drivers,ABC,Good,2,17.2,1
21823,66,Drivers,ABC,Good,2,16.7,1
21868,52,Drivers,ABC,Good,2,5.5,1
22120,69,Drivers,ABC,Good,2,1.2,1
22153,80,Drivers,ABC,Good,2,2,1
22228,28,Drivers,ABC,Good,2,1.2,1
22252,31,Drivers,ABC,Good,2,3.6,1
22340,76,Drivers,ABC,Good,2,3.7,1
22649,57,Drivers,ABC,Good,2,1.2,1
22830,29,Drivers,ABC,Good,2,1.6,1
22878,62,Drivers,ABC,Good,2,3.2,1
23024,65,Drivers,ABC,Good,2,26.7,1
23105,65,Drivers,ABC,Good,2,0.9,1
23305,6,Drivers,ABC,Good,2,7.3,1
23330,6,Drivers,ABC,Good,2,9.2,1
23335,62,Drivers,ABC,Good,2,37.8,1
23408,78,Drivers,ABC,Good,2,5.4,1
23431,69,Drivers,ABC,Good,2,8.8,1
23633,45,Drivers,ABC,Good,2,2.8,1
23847,77,Drivers,ABC,Good,2,21,1
23858,74,Drivers,ABC,Good,2,1.2,1
23886,45,Drivers,ABC,Good,2,3,1
23904,62,Drivers,ABC,Good,2,8.8,1
23945,55,Drivers,ABC,Good,2,19.5,1
23979,80,Drivers,ABC,Good,2,3.3,1
24034,57,Drivers,ABC,Good,2,17.2,1
24228,52,Drivers,ABC,Good,2,4,1
24250,34,Drivers,ABC,Good,2,3.5,1
24379,76,Drivers,ABC,Good,2,1.3,1
24445,55,Drivers,ABC,Good,2,2.4,1
24476,24,Drivers,ABC,Good,2,5.6,1
24631,45,Drivers,ABC,Good,2,9.4,1
24664,23,Drivers,ABC,Good,2,5.3,1
24754,68,Drivers,ABC,Good,2,0.6,1
24778,28,Drivers,ABC,Good,2,20.2,1
25198,38,Drivers,ABC,Good,2,0.1,1
25443,97,Drivers,ABC,Good,2,5.9,1
25594,45,Drivers,ABC,Good,2,21.8,1
25616,23,Drivers,ABC,Good,2,1.7,1
25694,68,Drivers,ABC,Good,2,9.8,1
25953,34,Drivers,ABC,Good,2,0.1,1
26025,6,Drivers,ABC,Good,2,3.6,1
26077,62,Drivers,ABC,Good,2,4.4,1
26231,57,Drivers,ABC,Good,2,0.7,1
26326,27,Drivers,ABC,Good,2,3.1,1
26367,74,Drivers,ABC,Good,2,5,1
26383,23,Drivers,ABC,Good,2,16.2,1
26656,34,Drivers,ABC,Good,2,2.8,1
27002,68,Drivers,ABC,Good,2,2.2,1
27032,78,Drivers,ABC,Good,2,21.6,1
27321,45,Drivers,ABC,Good,2,6.8,1
27479,74,Drivers,ABC,Good,2,1.8,1
27569,74,Drivers,ABC,Good,2,0.9,1
27936,66,Drivers,ABC,Good,2,18.1,1
28101,31,Drivers,ABC,Good,2,2.8,1
28307,74,Drivers,ABC,Good,2,9.2,1
28329,29,Drivers,ABC,Good,2,3.8,1
28476,29,Drivers,ABC,Good,2,14.4,1
28481,57,Drivers,ABC,Good,2,2.3,1
28584,97,Drivers,ABC,Good,2,0.9,1
28834,34,Drivers,ABC,Good,2,12,1
28876,45,Drivers,ABC,Good,2,5.8,1
28963,76,Drivers,ABC,Good,2,16.5,1
29056,77,Drivers,ABC,Good,2,22.6,1
29143,6,Drivers,ABC,Good,2,3,1
29196,62,Drivers,ABC,Good,2,1,1
29376,55,Drivers,ABC,Good,2,0.6,1
29411,97,Drivers,ABC,Good,2,18.2,1
29546,97,Drivers,ABC,Good,2,1.3,1
29555,29,Drivers,ABC,Good,2,2.3,1
29749,38,Drivers,ABC,Good,2,34.6,1
29975,65,Drivers,ABC,Good,2,8.4,1
30010,45,Drivers,ABC,Good,2,2.4,1
30019,66,Drivers,ABC,Good,2,29.6,1
30048,38,Drivers,ABC,Good,2,2,1
30286,62,Drivers,ABC,Good,2,6.7,1
30357,62,Drivers,ABC,Good,2,9.6,1
30395,6,Drivers,ABC,Good,2,0.3,1
30502,31,Drivers,ABC,Good,2,2.3,1
30590,45,Drivers,ABC,Good,2,28.8,1
30592,27,Drivers,ABC,Good,2,1.4,1
30726,74,Drivers,ABC,Good,2,6.7,1
30894,23,Drivers,ABC,Good,2,1,1
31243,29,Drivers,ABC,Good,2,9.3,1
31270,57,Drivers,ABC,Good,2,0.4,1
31287,74,Drivers,ABC,Good,2,2.5,1
31495,55,Drivers,ABC,Good,2,4.7,1
31609,69,Drivers,ABC,Good,2,3.3,1
31685,27,Drivers,ABC,Good,2,1.1,1
31716,80,Drivers,ABC,Good,2,4.1,1
31745,34,Drivers,ABC,Good,2,9.8,1
31836,45,Drivers,ABC,Good,2,7,1
31852,52,Drivers,ABC,Good,2,3.1,1
32021,77,Drivers,ABC,Good,2,3.8,1
32083,24,Drivers,ABC,Good,2,9.5,1
32335,55,Drivers,ABC,Good,2,2.1,1
32339,31,Drivers,ABC,Good,2,20.9,1
32574,69,Drivers,ABC,Good,2,4.5,1
32596,69,Drivers,ABC,Good,2,1,1
32660,57,Drivers,ABC,Good,2,34.9,1
32905,6,Drivers,ABC,Good,2,21.7,1
33639,66,Drivers,ABC,Good,2,5.8,1
33767,76,Drivers,ABC,Good,2,3.1,1
33846,76,Drivers,ABC,Good,2,25.2,1
33944,55,Drivers,ABC,Good,2,2.6,1
33949,55,Drivers,ABC,Good,2,3.3,1
33994,6,Drivers,ABC,Good,2,1.9,1
34224,28,Drivers,ABC,Good,2,38.2,1
34235,76,Drivers,ABC,Good,2,7.7,1
34607,6,Drivers,ABC,Good,2,32.6,1
34671,6,Drivers,ABC,Good,2,1.1,1
34811,6,Drivers,ABC,Good,2,9.1,1
34863,52,Drivers,ABC,Good,2,1.9,1
34867,6,Drivers,ABC,Good,2,13.6,1
34927,65,Drivers,ABC,Good,2,3.4,1
35005,69,Drivers,ABC,Good,2,3.8,1
35060,65,Drivers,ABC,Good,2,1.4,1
35170,74,Drivers,ABC,Good,2,34.6,1
35505,31,Drivers,ABC,Good,2,12.7,1
35660,27,Drivers,ABC,Good,2,10.6,1
35672,80,Drivers,ABC,Good,2,2,1
35726,65,Drivers,ABC,Good,2,3.3,1
35740,29,Drivers,ABC,Good,2,6.9,1
35802,57,Drivers,ABC,Good,2,0.4,1
36022,66,Drivers,ABC,Good,2,0.1,1
36051,76,Drivers,ABC,Good,2,4,1
36085,76,Drivers,ABC,Good,2,6.6,1
36111,6,Drivers,ABC,Good,2,9.6,1
36208,6,Drivers,ABC,Good,2,8.2,1
36383,74,Drivers,ABC,Good,2,15.2,1
36413,55,Drivers,ABC,Good,2,2.9,1
36418,74,Drivers,ABC,Good,2,6.4,1
37011,77,Drivers,ABC,Good,2,4.3,1
37024,80,Drivers,ABC,Good,2,0.9,1
37161,66,Drivers,ABC,Good,2,35.2,1
37194,6,Drivers,ABC,Good,2,2.1,1
37697,76,Drivers,ABC,Good,2,0.8,1
37759,57,Drivers,ABC,Good,2,2,1
37970,28,Drivers,ABC,Good,2,3,1
37989,68,Drivers,ABC,Good,2,37.2,1
38084,69,Drivers,ABC,Good,2,7.3,1
38175,38,Drivers,ABC,Good,2,8.8,1
38260,52,Drivers,ABC,Good,2,1.7,1
38371,55,Drivers,ABC,Good,2,1.9,1
38669,45,Drivers,ABC,Good,2,25.1,1
38896,69,Drivers,ABC,Good,2,0.7,1
39106,38,Drivers,ABC,Good,2,7.3,1
39184,28,Drivers,ABC,Good,2,2.7,1
39320,57,Drivers,ABC,Good,2,1.6,1
39572,65,Drivers,ABC,Good,2,2.2,1
39703,78,Drivers,ABC,Good,2,6.4,1
39708,74,Drivers,ABC,Good,2,13.6,1
39761,74,Drivers,ABC,Good,2,16.5,1
39899,65,Drivers,ABC,Good,2,4.2,1
40063,34,Drivers,ABC,Good,2,3.4,1
40349,34,Drivers,ABC,Good,2,30.7,1
40350,57,Drivers,ABC,Good,2,9.7,1
40353,80,Drivers,ABC,Good,2,2.8,1
40772,31,Drivers,ABC,Good,2,2.6,1
40823,97,Drivers,ABC,Good,2,1.7,1
41073,62,Drivers,ABC,Good,2,8.1,1
41084,52,Drivers,ABC,Good,2,8.6,1
41172,34,Drivers,ABC,Good,2,0.8,1
41206,45,Drivers,ABC,Good,2,3.1,1
41342,23,Drivers,ABC,Good,2,2.8,1
41564,55,Drivers,ABC,Good,2,4.1,1
41958,76,Drivers,ABC,Good,2,3.1,1
42322,29,Drivers,ABC,Good,2,1.5,1
42474,24,Drivers,ABC,Good,2,5.4,1
42480,23,Drivers,ABC,Good,2,2.6,1
42591,28,Drivers,ABC,Good,2,11.7,1
42999,34,Drivers,ABC,Good,2,3.2,1
43043,6,Drivers,ABC,Good,2,1.4,1
43096,45,Drivers,ABC,Good,2,4.3,1
43148,27,Drivers,ABC,Good,2,7.5,1
43184,77,Drivers,ABC,Good,2,4,1
43650,65,Drivers,ABC,Good,2,0.2,1
43761,38,Drivers,ABC,Good,2,39.6,1
43845,27,Drivers,ABC,Good,2,2.9,1
43868,31,Drivers,ABC,Good,2,7,1
44349,45,Drivers,ABC,Good,2,7.9,1
44475,34,Drivers,ABC,Good,2,39.1,1
44495,62,Drivers,ABC,Good,2,3.1,1
44538,52,Drivers,ABC,Good,2,1.7,1
44555,62,Drivers,ABC,Good,2,2.4,1
44809,62,Drivers,ABC,Good,2,15.9,1
44844,34,Drivers,ABC,Good,2,9.1,1
45020,77,Drivers,ABC,Good,2,3.3,1
45226,74,Drivers,ABC,Good,2,8.7,1
45608,66,Drivers,ABC,Good,2,2,1
45635,27,Drivers,ABC,Good,2,0.7,1
45785,29,Drivers,ABC,Good,2,17.2,1
46684,52,Drivers,ABC,Good,2,15,1
46771,45,Drivers,ABC,Good,2,25.9,1
47079,78,Drivers,ABC,Good,2,4,1
47211,34,Drivers,ABC,Good,2,12.7,1
47249,68,Drivers,ABC,Good,2,7.7,1
47314,80,Drivers,ABC,Good,2,2.1,1
47562,52,Drivers,ABC,Good,2,34.2,1
47594,76,Drivers,ABC,Good,2,2.7,1
47616,31,Drivers,ABC,Good,2,2.1,1
47641,27,Drivers,ABC,Good,2,19.4,1
47712,66,Drivers,ABC,Good,2,23.9,1
47748,29,Drivers,ABC,Good,2,3.5,1
47944,24,Drivers,ABC,Good,2,14.6,1
47989,52,Drivers,ABC,Good,2,2.8,1
48002,29,Drivers,ABC,Good,2,20,1
48157,31,Drivers,ABC,Good,2,2,1
48293,77,Drivers,ABC,Good,2,3.2,1
48299,62,Drivers,ABC,Good,2,1.5,1
48764,38,Drivers,ABC,Good,2,9.1,1
48872,74,Drivers,ABC,Good,2,1.5,1
48920,78,Drivers,ABC,Good,2,4.2,1
48939,76,Drivers,ABC,Good,2,7.9,1
48948,62,Drivers,ABC,Good,2,2.6,1
49054,68,Drivers,ABC,Good,2,0,1
49144,29,Drivers,ABC,Good,2,1,1
49291,76,Drivers,ABC,Good,2,3.3,1
49302,31,Drivers,ABC,Good,2,1.8,1
49432,24,Drivers,ABC,Good,2,6.4,1
49591,23,Drivers,ABC,Good,2,4,1
49632,34,Drivers,ABC,Good,2,0,1
49821,27,Drivers,ABC,Good,2,13.5,1
50113,6,Drivers,ABC,Good,2,1.5,1
50116,78,Drivers,ABC,Good,2,2.6,1
50288,57,Drivers,ABC,Good,2,5.7,1
50483,27,Drivers,ABC,Good,2,10.5,1
50838,77,Drivers,ABC,Good,2,7.1,1
50859,34,Drivers,ABC,Good,2,4.1,1
50973,65,Drivers,ABC,Good,2,2.7,1
51036,55,Drivers,ABC,Good,2,0.4,1
51180,6,Drivers,ABC,Good,2,18.7,1
51343,45,Drivers,ABC,Good,2,37.7,1
51365,78,Drivers,ABC,Good,2,19.1,1
51412,68,Drivers,ABC,Good,2,7.4,1
51494,23,Drivers,ABC,Good,2,10.8,1
51526,29,Drivers,ABC,Good,2,0.4,1
51541,38,Drivers,ABC,Good,2,0.2,1
51943,31,Drivers,ABC,Good,2,13.8,1
52049,68,Drivers,ABC,Good,2,6,1
52072,6,Drivers,ABC,Good,2,2.6,1
52092,29,Drivers,ABC,Good,2,3.3,1
52161,69,Drivers,ABC,Good,2,7.6,1
52165,62,Drivers,ABC,Good,2,3.1,1
52167,52,Drivers,ABC,Good,2,8.1,1
52207,6,Drivers,ABC,Good,2,20.4,1
52217,57,Drivers,ABC,Good,2,1.5,1
52289,76,Drivers,ABC,Good,2,0.7,1
52410,45,Drivers,ABC,Good,2,4.2,1
52732,66,Drivers,ABC,Good,2,3.6,1
52798,34,Drivers,ABC,Good,2,13.3,1
53010,80,Drivers,ABC,Good,2,0.5,1
53262,27,Drivers,ABC,Good,2,1.9,1
53291,76,Drivers,ABC,Good,2,33.5,1
53462,28,Drivers,ABC,Good,2,16.4,1
54063,23,Drivers,ABC,Good,2,0.3,1
54336,77,Drivers,ABC,Good,2,6.9,1
54596,23,Drivers,ABC,Good,2,5.3,1
54770,76,Drivers,ABC,Good,2,2.1,1
54837,34,Drivers,ABC,Good,2,2,1
54984,27,Drivers,ABC,Good,2,3.1,1
55012,34,Drivers,ABC,Good,2,12.9,1
55037,57,Drivers,ABC,Good,2,3.3,1
55106,97,Drivers,ABC,Good,2,0.5,1
55125,65,Drivers,ABC,Good,2,2.1,1
55143,24,Drivers,ABC,Good,2,2.5,1
55342,31,Drivers,ABC,Good,2,3.9,1
55846,76,Drivers,ABC,Good,2,9,1
56192,34,Drivers,ABC,Good,2,2.9,1
56281,57,Drivers,ABC,Good,2,39.9,1
56428,78,Drivers,ABC,Good,2,0.1,1
56437,74,Drivers,ABC,Good,2,1.7,1
56462,62,Drivers,ABC,Good,2,19.3,1
56518,78,Drivers,ABC,Good,2,0.2,1
56541,29,Drivers,ABC,Good,2,5,1
56549,6,Drivers,ABC,Good,2,3.2,1
56586,77,Drivers,ABC,Good,2,9,1
56725,68,Drivers,ABC,Good,2,2.1,1
56821,45,Drivers,ABC,Good,2,13,1
57007,6,Drivers,ABC,Good,2,6.9,1
57021,55,Drivers,ABC,Good,2,8,1
57112,66,Drivers,ABC,Good,2,0,1
57162,29,Drivers,ABC,Good,2,20.4,1
57310,6,Drivers,ABC,Good,2,15.9,1
57324,55,Drivers,ABC,Good,2,3.1,1
57333,24,Drivers,ABC,Good,2,2.4,1
57339,66,Drivers,ABC,Good,2,4,1
57484,80,Drivers,ABC,Good,2,0.2,1
57564,74,Drivers,ABC,Good,2,6.1,1
57565,80,Drivers,ABC,Good,2,15.8,1
57576,97,Drivers,ABC,Good,2,22.8,1
57587,65,Drivers,ABC,Good,2,15.3,1
57652,74,Drivers,ABC,Good,2,7.8,1
57759,69,Drivers,ABC,Good,2,4.8,1
57857,38,Drivers,ABC,Good,2,24.6,1
57905,34,Drivers,ABC,Good,2,21,1
57997,77,Drivers,ABC,Good,2,0.9,1
58029,77,Drivers,ABC,Good,2,9.8,1
58366,52,Drivers,ABC,Good,2,2.2,1
58453,29,Drivers,ABC,Good,2,8.6,1
58522,23,Drivers,ABC,Good,2,2.9,1
58605,77,Drivers,ABC,Good,2,3.1,1
58783,65,Drivers,ABC,Good,2,0.1,1
58950,68,Drivers,ABC,Good,2,9.6,1
58965,55,Drivers,ABC,Good,2,0.9,1
59015,78,Drivers,ABC,Good,2,5.3,1
59198,80,Drivers,ABC,Good,2,9.6,1
59244,6,Drivers,ABC,Good,2,5.3,1
59261,69,Drivers,ABC,Good,2,4.2,1
59507,55,Drivers,ABC,Good,2,2,1
59631,66,Drivers,ABC,Good,2,10.9,1
59714,28,Drivers,ABC,Good,2,13.4,1
59723,78,Drivers,ABC,Good,2,1.7,1
60041,78,Drivers,ABC,Good,2,3.5,1
60491,62,Drivers,ABC,Good,2,6.4,1
60563,74,Drivers,ABC,Good,2,10,1
60583,57,Drivers,ABC,Good,2,7.8,1
60664,45,Drivers,ABC,Good,2,15.6,1
60799,77,Drivers,ABC,Good,2,2.5,1
60914,69,Drivers,ABC,Good,2,5.2,1
60944,27,Drivers,ABC,Good,2,2.4,1
60962,31,Drivers,ABC,Good,2,10,1
61031,74,Drivers,ABC,Good,2,6.2,1
61232,97,Drivers,ABC,Good,2,4.8,1
61327,55,Drivers,ABC,Good,2,19.1,1
61400,45,Drivers,ABC,Good,2,13.3,1
61612,34,Drivers,ABC,Good,2,0.3,1
61646,76,Drivers,ABC,Good,2,18.3,1
61656,65,Drivers,ABC,Good,2,3.4,1
61676,23,Drivers,ABC,Good,2,31.1,1
61842,62,Drivers,ABC,Good,2,3.1,1
62067,69,Drivers,ABC,Good,2,3.2,1
62113,34,Drivers,ABC,Good,2,5.3,1
62327,6,Drivers,ABC,Good,2,13.8,1
62371,74,Drivers,ABC,Good,2,3.2,1
62526,34,Drivers,ABC,Good,2,3.6,1
62529,24,Drivers,ABC,Good,2,4.2,1
62792,29,Drivers,ABC,Good,2,10,1
62886,97,Drivers,ABC,Good,2,3.6,1
63474,28,Drivers,ABC,Good,2,3.8,1
63546,45,Drivers,ABC,Good,2,18.9,1
63610,6,Drivers,ABC,Good,2,0.8,1
63670,65,Drivers,ABC,Good,2,1.8,1
63679,31,Drivers,ABC,Good,2,6.3,1
63733,31,Drivers,ABC,Good,2,2.7,1
63883,74,Drivers,ABC,Good,2,35.7,1
63892,52,Drivers,ABC,Good,2,4.7,1
63909,78,Drivers,ABC,Good,2,3.9,1
63930,52,Drivers,ABC,Good,2,8.7,1
64122,80,Drivers,ABC,Good,2,2.6,1
64157,66,Drivers,ABC,Good,2,2.4,1
64186,66,Drivers,ABC,Good,2,14.5,1
64271,57,Drivers,ABC,Good,2,2.7,1
64405,24,Drivers,ABC,Good,2,2.7,1
64853,28,Drivers,ABC,Good,2,8.3,1
65050,69,Drivers,ABC,Good,2,7.1,1
65249,31,Drivers,ABC,Good,2,0.1,1
65353,76,Drivers,ABC,Good,2,1,1
65638,34,Drivers,ABC,Good,2,1.6,1
65680,80,Drivers,ABC,Good,2,17.3,1
65747,23,Drivers,ABC,Good,2,38.5,1
65772,27,Drivers,ABC,Good,2,9.9,1
65918,68,Drivers,ABC,Good,2,2.2,1
66030,31,Drivers,ABC,Good,2,1.9,1
66192,65,Drivers,ABC,Good,2,0.9,1
66475,28,Drivers,ABC,Good,2,2,1
66508,69,Drivers,ABC,Good,2,6.7,1
66634,55,Drivers,ABC,Good,2,26.7,1
66763,6,Drivers,ABC,Good,2,2.1,1
66951,52,Drivers,ABC,Good,2,1.4,1
66968,55,Drivers,ABC,Good,2,3.9,1
67179,23,Drivers,ABC,Good,2,0.1,1
67535,52,Drivers,ABC,Good,2,6.2,1
67579,57,Drivers,ABC,Good,2,11.4,1
67969,34,Drivers,ABC,Good,2,1.1,1
68018,77,Drivers,ABC,Good,2,4,1
68154,97,Drivers,ABC,Good,2,14.6,1
68200,69,Drivers,ABC,Good,2,3.5,1
68231,52,Drivers,ABC,Good,2,2.3,1
68452,66,Drivers,ABC,Good,2,1,1
68503,34,Drivers,ABC,Good,2,0.6,1
68555,45,Drivers,ABC,Good,2,13.3,1
68560,76,Drivers,ABC,Good,2,2.2,1
68751,24,Drivers,ABC,Good,2,3.5,1
68890,78,Drivers,ABC,Good,2,6.9,1
68964,34,Drivers,ABC,Good,2,17.7,1
69612,65,Drivers,ABC,Good,2,3.2,1
69715,6,Drivers,ABC,Good,2,20.8,1
69759,74,Drivers,ABC,Good,2,8.3,1
69920,28,Drivers,ABC,Good,2,1.7,1
69999,27,Drivers,ABC,Good,2,2.6,1
70431,66,Drivers,ABC,Good,2,15.9,1
70725,69,Drivers,ABC,Good,2,6.1,1
70781,62,Drivers,ABC,Good,2,19.4,1
71041,29,Drivers,ABC,Good,2,7.7,1
71170,69,Drivers,ABC,Good,2,2.4,1
71189,28,Drivers,ABC,Good,2,2.7,1
71310,66,Drivers,ABC,Good,2,2.4,1
71497,55,Drivers,ABC,Good,2,12.2,1
71571,68,Drivers,ABC,Good,2,33.3,1
71722,76,Drivers,ABC,Good,2,1.8,1
71755,23,Drivers,ABC,Good,2,34.4,1
71968,77,Drivers,ABC,Good,2,1.6,1
71994,29,Drivers,ABC,Good,2,25.7,1
72025,69,Drivers,ABC,Good,2,3.4,1
72034,76,Drivers,ABC,Good,2,1.1,1
72564,52,Drivers,ABC,Good,2,2.5,1
72787,62,Drivers,ABC,Good,2,1.6,1
72815,29,Drivers,ABC,Good,2,0.2,1
72835,74,Drivers,ABC,Good,2,1,1
72850,80,Drivers,ABC,Good,2,3.1,1
73014,23,Drivers,ABC,Good,2,1.6,1
73213,38,Drivers,ABC,Good,2,3.4,1
73230,76,Drivers,ABC,Good,2,11.2,1
73277,77,Drivers,ABC,Good,2,2.1,1
73297,78,Drivers,ABC,Good,2,2,1
73375,69,Drivers,ABC,Good,2,2.5,1
73448,65,Drivers,ABC,Good,2,10.1,1
73455,68,Drivers,ABC,Good,2,0.9,1
73483,78,Drivers,ABC,Good,2,2.6,1
73611,45,Drivers,ABC,Good,2,40,1
73737,28,Drivers,ABC,Good,2,0.3,1
73781,66,Drivers,ABC,Good,2,8,1
73786,80,Drivers,ABC,Good,2,0,1
73812,23,Drivers,ABC,Good,2,9.9,1
73946,74,Drivers,ABC,Good,2,3,1
73997,97,Drivers,ABC,Good,2,3.7,1
74232,97,Drivers,ABC,Good,2,1.3,1
74340,65,Drivers,ABC,Good,2,6.6,1
74402,52,Drivers,ABC,Good,2,25.2,1
74423,66,Drivers,ABC,Good,2,0.7,1
74508,78,Drivers,ABC,Good,2,4.7,1
74577,31,Drivers,ABC,Good,2,2.6,1
74593,66,Drivers,ABC,Good,2,4.9,1
74630,23,Drivers,ABC,Good,2,3.3,1
74638,74,Drivers,ABC,Good,2,2.9,1
74711,80,Drivers,ABC,Good,2,4,1
74717,6,Drivers,ABC,Good,2,24,1
74746,24,Drivers,ABC,Good,2,1.5,1
74822,34,Drivers,ABC,Good,2,1.7,1
74870,6,Drivers,ABC,Good,2,1.6,1
75035,6,Drivers,ABC,Good,2,7.4,1
75158,74,Drivers,ABC,Good,2,37.3,1
75216,52,Drivers,ABC,Good,2,19.9,1
75240,29,Drivers,ABC,Good,2,2.3,1
75328,74,Drivers,ABC,Good,2,26.3,1
75361,34,Drivers,ABC,Good,2,1.3,1
75479,23,Drivers,ABC,Good,2,38.8,1
75592,55,Drivers,ABC,Good,2,0.5,1
75694,45,Drivers,ABC,Good,2,3.4,1
75834,24,Drivers,ABC,Good,2,3.4,1
75866,24,Drivers,ABC,Good,2,16.2,1
75941,31,Drivers,ABC,Good,2,3.3,1
76170,28,Drivers,ABC,Good,2,9.9,1
76267,74,Drivers,ABC,Good,2,0.3,1
76348,65,Drivers,ABC,Good,2,2.6,1
76371,52,Drivers,ABC,Good,2,9.4,1
76384,62,Drivers,ABC,Good,2,14.2,1
76423,80,Drivers,ABC,Good,2,6.8,1
76514,77,Drivers,ABC,Good,2,1,1
76764,29,Drivers,ABC,Good,2,3,1
76783,80,Drivers,ABC,Good,2,3.8,1
76862,34,Drivers,ABC,Good,2,1.8,1
77532,28,Drivers,ABC,Good,2,39.8,1
77734,66,Drivers,ABC,Good,2,7.2,1
77757,38,Drivers,ABC,Good,2,5,1
77765,66,Drivers,ABC,Good,2,8.5,1
77827,52,Drivers,ABC,Good,2,5,1
77994,76,Drivers,ABC,Good,2,3.7,1
78059,57,Drivers,ABC,Good,2,11.2,1
78062,65,Drivers,ABC,Good,2,2.4,1
78163,77,Drivers,ABC,Good,2,3.3,1
78491,57,Drivers,ABC,Good,2,3.8,1
78574,80,Drivers,ABC,Good,2,28.9,1
78917,34,Drivers,ABC,Good,2,1.9,1
78991,24,Drivers,ABC,Good,2,1.6,1
79040,66,Drivers,ABC,Good,2,18.8,1
79063,77,Drivers,ABC,Good,2,2.9,1
79102,62,Drivers,ABC,Good,2,5.5,1
79170,34,Drivers,ABC,Good,2,32.3,1
